time_exchange,time_coinapi,uuid,price,size,taker_side,symbol_id,sequence,type
2025-11-23T22:39:37.7104460Z,2025-11-23T22:39:37.7215529Z,54772cfc-bd51-4f1a-85fd-aa951f01f528,87697.62,0.00087881,SELL,COINBASE_SPOT_BTC_USD,3901874,trade
2025-11-23T22:39:37.7107020Z,2025-11-23T22:39:37.7219355Z,855a8245-74fd-4888-b1cf-5d339f7033d1,87697.62,0.00031419,SELL,COINBASE_SPOT_BTC_USD,3901875,trade
2025-11-23T22:39:37.7108130Z,2025-11-23T22:39:37.7221214Z,55b3521b-bd55-46cf-b6b7-fe962c8e8e93,87697.62,0.00141589,SELL,COINBASE_SPOT_BTC_USD,3901876,trade
2025-11-23T22:39:37.7108430Z,2025-11-23T22:39:37.7224823Z,895aeb82-d12b-41d7-8d2b-20a827c9f20e,87697.62,0.01398731,SELL,COINBASE_SPOT_BTC_USD,3901877,trade
2025-11-23T22:39:37.7110880Z,2025-11-23T22:39:37.7230324Z,5289ed2a-2396-47b3-84b0-a0af2c26491c,87697.62,0.0005693,SELL,COINBASE_SPOT_BTC_USD,3901878,trade
2025-11-23T22:39:37.7118570Z,2025-11-23T22:39:37.7240051Z,852cf0c3-94e1-4b00-9d37-0c35fe13cd95,87697.62,0.00049868,SELL,COINBASE_SPOT_BTC_USD,3901879,trade
2025-11-23T22:39:37.7121040Z,2025-11-23T22:39:37.7241328Z,50fb33e2-fc65-44d8-ad87-1a46feaea05f,87697.62,0.00069938,SELL,COINBASE_SPOT_BTC_USD,3901880,trade
2025-11-23T22:39:37.7124550Z,2025-11-23T22:39:37.7242534Z,f9462134-83a1-47c2-8746-8975110905d2,87697.62,0.00015546,SELL,COINBASE_SPOT_BTC_USD,3901881,trade
2025-11-23T22:39:37.7124790Z,2025-11-23T22:39:37.7243426Z,be532bee-58b8-4ee8-a68d-27cb5aa4c1a2,87697.62,0.00082161,SELL,COINBASE_SPOT_BTC_USD,3901882,trade
2025-11-23T22:39:37.7125950Z,2025-11-23T22:39:37.7244395Z,300ae0a8-6521-40cf-acb7-7122b77c0b5c,87697.62,0.01930616,SELL,COINBASE_SPOT_BTC_USD,3901883,trade
2025-11-23T22:39:37.7128480Z,2025-11-23T22:39:37.7246309Z,a6d4678c-d1bc-49b4-8e53-9ac7adf757fb,87697.62,0.00027215,SELL,COINBASE_SPOT_BTC_USD,3901884,trade
2025-11-23T22:39:37.7133330Z,2025-11-23T22:39:37.7247117Z,bbec2cea-d46e-4b8c-8706-a165a9859443,87697.62,0.00039113,SELL,COINBASE_SPOT_BTC_USD,3901885,trade
2025-11-23T22:39:37.7135990Z,2025-11-23T22:39:37.7248165Z,3d92d388-50f8-4c71-b6b5-c367bf88651a,87697.62,0.00016081,SELL,COINBASE_SPOT_BTC_USD,3901886,trade
2025-11-23T22:39:37.7136430Z,2025-11-23T22:39:37.7249152Z,c8be4ef3-8c5e-4731-b349-7b3f8fc6b994,87697.62,0.00027549,SELL,COINBASE_SPOT_BTC_USD,3901887,trade
2025-11-23T22:39:37.7140860Z,2025-11-23T22:39:37.7251569Z,1b34e226-b360-43cb-bbc5-2804165dd31b,87697.62,0.00012936,SELL,COINBASE_SPOT_BTC_USD,3901888,trade
2025-11-23T22:39:37.7143190Z,2025-11-23T22:39:37.7253428Z,57bd1a27-eab6-44b0-aaa6-b2a548ec65bc,87697.62,0.00072796,SELL,COINBASE_SPOT_BTC_USD,3901889,trade
2025-11-23T22:39:37.7143720Z,2025-11-23T22:39:37.7255719Z,577f22fb-85e6-4493-a491-dd2018f9a07c,87697.62,0.00031406,SELL,COINBASE_SPOT_BTC_USD,3901890,trade
2025-11-23T22:39:37.7148390Z,2025-11-23T22:39:37.7256988Z,7870cc48-31c2-4f48-8df8-3556f3cfda7b,87697.62,0.00025274,SELL,COINBASE_SPOT_BTC_USD,3901891,trade
2025-11-23T22:39:37.7152730Z,2025-11-23T22:39:37.7259442Z,ad34edfd-c21c-4a4e-a35c-83c7c13ad21a,87697.62,0.00022752,SELL,COINBASE_SPOT_BTC_USD,3901892,trade
2025-11-23T22:39:37.7153740Z,2025-11-23T22:39:37.7261076Z,adc9f756-42bf-4ada-80d8-9b317f4dc54e,87697.62,0.0001882,SELL,COINBASE_SPOT_BTC_USD,3901893,trade
2025-11-23T22:39:37.7156750Z,2025-11-23T22:39:37.7262379Z,5fb74277-c944-4e45-a135-929c7570920f,87697.62,0.0058008,SELL,COINBASE_SPOT_BTC_USD,3901894,trade
2025-11-23T22:39:37.7161510Z,2025-11-23T22:39:37.7263206Z,dbda41c2-9de2-48cc-a71e-8cb8018e413a,87697.62,0.00036405,SELL,COINBASE_SPOT_BTC_USD,3901895,trade
2025-11-23T22:39:37.7166140Z,2025-11-23T22:39:37.7264455Z,81338980-5e63-493e-9843-7cac033e62f4,87697.62,0.00029236,SELL,COINBASE_SPOT_BTC_USD,3901896,trade
2025-11-23T22:39:37.7167990Z,2025-11-23T22:39:37.7267077Z,7709b340-b2e6-4fcc-a292-f669bf2614b4,87697.62,0.00040257,SELL,COINBASE_SPOT_BTC_USD,3901897,trade
2025-11-23T22:39:37.7169570Z,2025-11-23T22:39:37.7271887Z,0faecb12-cdcd-4e50-a02c-7c909ff24dd1,87697.62,0.00051475,SELL,COINBASE_SPOT_BTC_USD,3901898,trade
2025-11-23T22:39:37.7169800Z,2025-11-23T22:39:37.7274011Z,af379ed4-a340-4548-b42b-507f233b4b16,87697.62,0.05625124,SELL,COINBASE_SPOT_BTC_USD,3901899,trade
2025-11-23T22:39:37.7169800Z,2025-11-23T22:39:37.7275585Z,bf23db4f-435e-4a0a-bf11-363a538b5996,87697.62,0.012178,SELL,COINBASE_SPOT_BTC_USD,3901900,trade
2025-11-23T22:39:37.7171970Z,2025-11-23T22:39:37.7278886Z,c9fea4c0-6935-4bec-abe2-a4793d52e25e,87697.56,0.00169346,SELL,COINBASE_SPOT_BTC_USD,3901901,trade
2025-11-23T22:39:37.7171970Z,2025-11-23T22:39:37.7280505Z,20fb4436-cffd-41dc-9ef5-01df5d74d646,87697.2,0.00970941,SELL,COINBASE_SPOT_BTC_USD,3901902,trade
2025-11-23T22:39:37.7172230Z,2025-11-23T22:39:37.7281826Z,b6654d18-edf9-4fb7-a709-fcdac8457ab1,87697.2,0.00169346,SELL,COINBASE_SPOT_BTC_USD,3901903,trade
2025-11-23T22:39:37.7939980Z,2025-11-23T22:39:37.8043764Z,9cc890a8-6315-4897-a053-bd7bf56125af,87692.57,0.00073233,SELL,COINBASE_SPOT_BTC_USD,3901904,trade
2025-11-23T22:39:37.7939980Z,2025-11-23T22:39:37.8046090Z,099dc956-4a74-41c3-b0cc-8c18b6768411,87692.57,4.195e-05,SELL,COINBASE_SPOT_BTC_USD,3901905,trade
2025-11-23T22:39:37.7939980Z,2025-11-23T22:39:37.8047604Z,64d559f2-2f6a-4804-b5f9-03ee5f83197c,87692.56,1.59e-06,SELL,COINBASE_SPOT_BTC_USD,3901906,trade
2025-11-23T22:39:37.7939980Z,2025-11-23T22:39:37.8051803Z,360b1f54-edc1-45af-b026-4a17c2089072,87692.56,0.00672,SELL,COINBASE_SPOT_BTC_USD,3901907,trade
2025-11-23T22:39:37.7975820Z,2025-11-23T22:39:37.8061110Z,9255c89a-f310-4174-a766-bbd58f2d38b4,87692.56,0.00058063,SELL,COINBASE_SPOT_BTC_USD,3901908,trade
2025-11-23T22:39:37.7989770Z,2025-11-23T22:39:37.8064431Z,bc4effff-ce7d-45ac-af52-ac1340d09f39,87692.56,0.00044114,SELL,COINBASE_SPOT_BTC_USD,3901909,trade
2025-11-23T22:39:37.7997380Z,2025-11-23T22:39:37.8071832Z,39aefc3c-f820-4476-b72d-e26c5e6eca87,87692.56,0.00051005,SELL,COINBASE_SPOT_BTC_USD,3901910,trade
2025-11-23T22:39:37.7998620Z,2025-11-23T22:39:37.8074106Z,591ffca2-2caa-4d9c-9e2c-de6637703f5c,87692.56,0.00053661,SELL,COINBASE_SPOT_BTC_USD,3901911,trade
2025-11-23T22:39:37.8020660Z,2025-11-23T22:39:37.8085325Z,8ce9f121-26b1-491e-a1d0-4c626ed141b4,87692.54,0.00028166,SELL,COINBASE_SPOT_BTC_USD,3901912,trade
2025-11-23T22:39:37.8873270Z,2025-11-23T22:39:37.8969406Z,5e9869ad-9f6d-4465-a0fd-37517f67b03a,87689.1,0.00054299,BUY,COINBASE_SPOT_BTC_USD,3901913,trade
2025-11-23T22:39:38.0140380Z,2025-11-23T22:39:38.0214061Z,73e8b396-009f-40a5-86b2-cb79c557dd97,87689.11,0.00016617,BUY,COINBASE_SPOT_BTC_USD,3901914,trade
2025-11-23T22:39:38.2815820Z,2025-11-23T22:39:38.2886538Z,8dde1c48-131a-467a-9d7f-f06b5d8b881d,87692.04,0.00110811,BUY,COINBASE_SPOT_BTC_USD,3901915,trade
2025-11-23T22:39:38.3460010Z,2025-11-23T22:39:38.3754964Z,a898cbdc-b2e5-4278-a765-950f469d959b,87692.04,0.00027703,BUY,COINBASE_SPOT_BTC_USD,3901916,trade
2025-11-23T22:39:38.5664890Z,2025-11-23T22:39:38.5739045Z,a48e3f69-096b-4735-a5a5-7d1b923402c2,87692.02,4.127e-05,SELL,COINBASE_SPOT_BTC_USD,3901917,trade
2025-11-23T22:39:38.5664890Z,2025-11-23T22:39:38.5741672Z,e656cc79-b6f9-4cc8-8c23-4c52207ad36a,87691.82,0.00107338,SELL,COINBASE_SPOT_BTC_USD,3901918,trade
2025-11-23T22:39:38.7806900Z,2025-11-23T22:39:38.7882946Z,ce9f48e5-5abf-42d0-b137-11ab181da2e6,87697.65,0.00019894,BUY,COINBASE_SPOT_BTC_USD,3901919,trade
2025-11-23T22:39:38.7806900Z,2025-11-23T22:39:38.7885207Z,b69ff917-3917-453b-8cfa-1ccc05394567,87697.65,7.687e-05,BUY,COINBASE_SPOT_BTC_USD,3901920,trade
2025-11-23T22:39:38.7806900Z,2025-11-23T22:39:38.7886172Z,6a715f72-6c57-413a-9a77-3942d7814a07,87698.57,6.791e-05,BUY,COINBASE_SPOT_BTC_USD,3901921,trade
2025-11-23T22:39:38.7806900Z,2025-11-23T22:39:38.7887045Z,fb7d8a8d-e87a-4565-b5ac-f3e67d23ccb4,87698.58,1.3e-05,BUY,COINBASE_SPOT_BTC_USD,3901922,trade
2025-11-23T22:39:38.7806900Z,2025-11-23T22:39:38.7887936Z,5a13b00e-a82d-419c-9e96-26ad769817d9,87698.58,0.00047436,BUY,COINBASE_SPOT_BTC_USD,3901923,trade
2025-11-23T22:39:38.8177390Z,2025-11-23T22:39:38.8290541Z,2f8bed51-862e-4b68-97ca-158022a1ecab,87697.65,2.572e-05,BUY,COINBASE_SPOT_BTC_USD,3901924,trade
2025-11-23T22:39:38.8177390Z,2025-11-23T22:39:38.8292662Z,99afabcb-b4bd-4b7e-8735-63155ff40581,87699.98,0.00020006,BUY,COINBASE_SPOT_BTC_USD,3901925,trade
2025-11-23T22:39:39.0148830Z,2025-11-23T22:39:39.0249499Z,d8819426-1dcb-4261-8dac-fa8ee032d9de,87699.99,0.00539694,BUY,COINBASE_SPOT_BTC_USD,3901926,trade
2025-11-23T22:39:39.0926910Z,2025-11-23T22:39:39.0999721Z,ffa0815f-9c6b-43a1-8e29-01661f7a2bb0,87699.99,6.496e-05,BUY,COINBASE_SPOT_BTC_USD,3901927,trade
2025-11-23T22:39:39.8432930Z,2025-11-23T22:39:39.8543415Z,9553ec2e-37b0-4c5d-a396-07d9240f42b9,87696.35,0.00554742,BUY,COINBASE_SPOT_BTC_USD,3901928,trade
2025-11-23T22:39:40.3605610Z,2025-11-23T22:39:40.3701025Z,65e3228b-8190-4671-90e0-b1cf12bafd11,87696.33,6.584e-05,BUY,COINBASE_SPOT_BTC_USD,3901929,trade
2025-11-23T22:39:40.3605610Z,2025-11-23T22:39:40.3702518Z,6ae3d65c-672c-44af-9949-44f6aae75932,87696.35,0.00031267,BUY,COINBASE_SPOT_BTC_USD,3901930,trade
2025-11-23T22:39:40.4556430Z,2025-11-23T22:39:40.4632623Z,7fcc6bc0-3171-4580-9749-cc766a8e7531,87696.35,0.00059018,BUY,COINBASE_SPOT_BTC_USD,3901931,trade
2025-11-23T22:39:41.1081390Z,2025-11-23T22:39:41.1164055Z,4d95b394-dc20-4843-be73-a404801a25f7,87696.32,0.00011705,SELL,COINBASE_SPOT_BTC_USD,3901932,trade
2025-11-23T22:39:41.1527520Z,2025-11-23T22:39:41.1619450Z,9db8d766-ecf3-4d1f-8c7d-9b48c2cfdd59,87696.33,6.492e-05,BUY,COINBASE_SPOT_BTC_USD,3901933,trade
2025-11-23T22:39:41.1527520Z,2025-11-23T22:39:41.1636952Z,552b028f-427a-4fdc-9299-f5dafc92c343,87696.35,0.00035615,BUY,COINBASE_SPOT_BTC_USD,3901934,trade
2025-11-23T22:39:41.2982730Z,2025-11-23T22:39:41.3069895Z,51815237-9cc1-4fff-8138-13733a385ebe,87696.35,0.00027703,BUY,COINBASE_SPOT_BTC_USD,3901935,trade
2025-11-23T22:39:41.3951680Z,2025-11-23T22:39:41.4024315Z,e323bfc3-9b18-483a-85e6-e423f702cb66,87696.35,0.00338664,BUY,COINBASE_SPOT_BTC_USD,3901936,trade
2025-11-23T22:39:43.2511650Z,2025-11-23T22:39:43.2648527Z,4db40510-10a9-4289-bd6b-e26d1566b51d,87695.72,7.44e-05,BUY,COINBASE_SPOT_BTC_USD,3901937,trade
2025-11-23T22:39:43.2511650Z,2025-11-23T22:39:43.2650459Z,cc76d638-bd25-4a50-9a74-ce926075daa6,87695.72,0.00012442,BUY,COINBASE_SPOT_BTC_USD,3901938,trade
2025-11-23T22:39:43.8904440Z,2025-11-23T22:39:43.8978328Z,0c2c4745-ebf1-4273-b121-00532893c2b4,87695.71,0.00285063,SELL,COINBASE_SPOT_BTC_USD,3901939,trade
2025-11-23T22:39:44.1659620Z,2025-11-23T22:39:44.1736088Z,c10c97f0-8ca2-4931-930f-20c88af7cf09,87695.72,4.984e-05,BUY,COINBASE_SPOT_BTC_USD,3901940,trade
2025-11-23T22:39:44.1659620Z,2025-11-23T22:39:44.1740443Z,a955f339-d260-45fd-90b5-88458f0a5015,87695.74,0.00107689,BUY,COINBASE_SPOT_BTC_USD,3901941,trade
2025-11-23T22:39:44.7950230Z,2025-11-23T22:39:44.8061494Z,d476d20e-b3c9-42f1-881a-1c906b16211b,87695.72,0.00342091,BUY,COINBASE_SPOT_BTC_USD,3901942,trade
2025-11-23T22:39:44.7950230Z,2025-11-23T22:39:44.8064577Z,96d8b62d-5161-4fcc-8908-0990cc2a2d5f,87695.73,0.01957909,BUY,COINBASE_SPOT_BTC_USD,3901943,trade
2025-11-23T22:39:45.7886220Z,2025-11-23T22:39:45.7989054Z,7e0492a5-be77-46c2-b210-6c16c7ed5156,87695.74,0.00056442,BUY,COINBASE_SPOT_BTC_USD,3901944,trade
2025-11-23T22:39:48.0258880Z,2025-11-23T22:39:48.0339183Z,56a6f5ee-420d-4cf6-be44-50eb998c6178,87695.72,7.328e-05,BUY,COINBASE_SPOT_BTC_USD,3901945,trade
2025-11-23T22:39:48.0258880Z,2025-11-23T22:39:48.0341754Z,14cec5a1-5dd5-4ec7-947f-db2ad461ac99,87695.74,0.00103489,BUY,COINBASE_SPOT_BTC_USD,3901946,trade
2025-11-23T22:39:48.5580930Z,2025-11-23T22:39:48.5659181Z,81aa6349-46e9-4784-b855-8355d0fb5d8a,87695.74,0.02152109,BUY,COINBASE_SPOT_BTC_USD,3901947,trade
2025-11-23T22:39:48.5580930Z,2025-11-23T22:39:48.5663088Z,3c54259f-d366-4930-9d33-6e62e3b72504,87695.74,8.663e-05,BUY,COINBASE_SPOT_BTC_USD,3901948,trade
2025-11-23T22:39:48.5580930Z,2025-11-23T22:39:48.5664222Z,59333616-5a56-4429-ae78-3a7758941c4f,87695.74,0.00012556,BUY,COINBASE_SPOT_BTC_USD,3901949,trade
2025-11-23T22:39:48.5580930Z,2025-11-23T22:39:48.5665151Z,7da2bf35-f3e0-4e7d-90ba-6a164230e5d2,87696.17,0.00042908,BUY,COINBASE_SPOT_BTC_USD,3901950,trade
2025-11-23T22:39:48.5684680Z,2025-11-23T22:39:48.5761880Z,01527f0d-cd5b-450f-b320-c83ae5c03e9d,87695.74,0.00118979,BUY,COINBASE_SPOT_BTC_USD,3901951,trade
2025-11-23T22:39:48.7097280Z,2025-11-23T22:39:48.7181462Z,cbea1e63-0e48-4e41-a4af-31d76245a8a9,87695.71,2.147e-05,SELL,COINBASE_SPOT_BTC_USD,3901952,trade
2025-11-23T22:39:49.1018960Z,2025-11-23T22:39:49.1129590Z,15e576ba-80c1-4334-be6c-bea8dadb116f,87695.74,0.0002163,BUY,COINBASE_SPOT_BTC_USD,3901953,trade
2025-11-23T22:39:49.2047050Z,2025-11-23T22:39:49.2210914Z,76ba0740-5586-4543-9385-8076c05a3a15,87695.71,0.00057585,SELL,COINBASE_SPOT_BTC_USD,3901954,trade
2025-11-23T22:39:49.5662760Z,2025-11-23T22:39:49.5749242Z,8b81ea77-7808-49ea-87ba-373bda45a7a1,87695.71,0.00575855,SELL,COINBASE_SPOT_BTC_USD,3901955,trade
2025-11-23T22:39:51.4022090Z,2025-11-23T22:39:51.4097528Z,6d21688e-e6c7-4954-b78e-e7f1adfc2010,87695.74,0.00277033,BUY,COINBASE_SPOT_BTC_USD,3901956,trade
