time_exchange,time_coinapi,uuid,price,size,taker_side,symbol_id,sequence,type
2025-11-26T06:24:41.5872060Z,2025-11-26T06:24:41.6020569Z,627edd7b-88a3-48da-9d09-e578f6325d64,87545.0,0.00228453,SELL,COINBASE_SPOT_BTC_USD,5586882,trade
2025-11-26T06:24:41.5872060Z,2025-11-26T06:24:41.6022578Z,6ecc01fc-75a0-4143-bf82-d7bba61c3f39,87544.85,0.00042824,SELL,COINBASE_SPOT_BTC_USD,5586883,trade
2025-11-26T06:24:41.5872060Z,2025-11-26T06:24:41.6023413Z,a7d6f32b-0610-4af5-a657-f0bb20024bde,87544.85,0.00042824,SELL,COINBASE_SPOT_BTC_USD,5586884,trade
2025-11-26T06:24:41.5872060Z,2025-11-26T06:24:41.6024190Z,c7bdb38f-f7d5-4aec-ad41-2c8699be67a2,87544.5,1.427e-05,SELL,COINBASE_SPOT_BTC_USD,5586885,trade
2025-11-26T06:24:41.5872060Z,2025-11-26T06:24:41.6027956Z,772c8b2b-b2eb-4d1b-a8ca-a248a0485ef3,87542.5,1.3e-05,SELL,COINBASE_SPOT_BTC_USD,5586886,trade
2025-11-26T06:24:41.5872200Z,2025-11-26T06:24:41.6029485Z,06d31b5c-33fd-47e7-ba28-9bab11bbbbda,87540.0,0.03426147,SELL,COINBASE_SPOT_BTC_USD,5586887,trade
2025-11-26T06:24:41.5872200Z,2025-11-26T06:24:41.6031197Z,f594a33d-f7d6-4589-8041-5f21396036df,87540.0,0.00042826,SELL,COINBASE_SPOT_BTC_USD,5586888,trade
2025-11-26T06:24:41.5872200Z,2025-11-26T06:24:41.6032101Z,86afcd22-1847-4069-9ce7-f428f98eb790,87540.0,0.00042826,SELL,COINBASE_SPOT_BTC_USD,5586889,trade
2025-11-26T06:24:41.5872200Z,2025-11-26T06:24:41.6032719Z,e6d79373-aa3b-4c9f-b994-3f63e788ef8a,87540.0,0.00042826,SELL,COINBASE_SPOT_BTC_USD,5586890,trade
2025-11-26T06:24:41.5872200Z,2025-11-26T06:24:41.6033952Z,a52301ff-491c-4a6f-9fcb-164ae20a81cf,87539.96,0.00114174,SELL,COINBASE_SPOT_BTC_USD,5586891,trade
2025-11-26T06:24:41.5872200Z,2025-11-26T06:24:41.6034606Z,d2e32a8e-b2d3-4baa-a4e7-15cbff4a68d4,87539.84,0.11368119,SELL,COINBASE_SPOT_BTC_USD,5586892,trade
2025-11-26T06:24:41.6076220Z,2025-11-26T06:24:41.6543202Z,128f8982-587b-49d7-b81a-f0954f7e9037,87539.88,0.00114174,SELL,COINBASE_SPOT_BTC_USD,5586893,trade
2025-11-26T06:24:41.6076220Z,2025-11-26T06:24:41.6546859Z,034892bd-a856-4902-bc34-09e240529000,87538.5,0.03959972,SELL,COINBASE_SPOT_BTC_USD,5586894,trade
2025-11-26T06:24:41.6079200Z,2025-11-26T06:24:41.6551567Z,0d0a85c4-63cc-4516-97c8-2a94fda22412,87538.5,0.00869012,SELL,COINBASE_SPOT_BTC_USD,5586895,trade
2025-11-26T06:24:41.6079200Z,2025-11-26T06:24:41.6552699Z,fa46e8da-7ba2-42fd-aaaf-5b647d2db6bb,87537.65,1.3e-05,SELL,COINBASE_SPOT_BTC_USD,5586896,trade
2025-11-26T06:24:41.7916940Z,2025-11-26T06:24:41.8627184Z,b8ceeb3b-d0ca-475a-b9fd-ddcdc67ae53f,87538.59,3.893e-05,BUY,COINBASE_SPOT_BTC_USD,5586897,trade
2025-11-26T06:24:43.2314370Z,2025-11-26T06:24:43.2386800Z,77ffc953-f36b-4802-8b60-557007513066,87538.58,0.00010852,SELL,COINBASE_SPOT_BTC_USD,5586898,trade
2025-11-26T06:24:43.7070450Z,2025-11-26T06:24:43.7168604Z,d1991ba5-a5b0-48a5-a70a-3deabdec51ff,87538.58,3.281e-05,SELL,COINBASE_SPOT_BTC_USD,5586899,trade
2025-11-26T06:24:43.7070450Z,2025-11-26T06:24:43.7177495Z,9e113fe1-e0ec-42c3-a728-ba3a484fac15,87538.58,0.03426904,SELL,COINBASE_SPOT_BTC_USD,5586900,trade
2025-11-26T06:24:43.7070450Z,2025-11-26T06:24:43.7179229Z,b74a1bb1-c208-4e4b-acae-3881f2c02d67,87538.58,1.747e-05,SELL,COINBASE_SPOT_BTC_USD,5586901,trade
2025-11-26T06:24:44.8530790Z,2025-11-26T06:24:44.8602028Z,f7084cab-ee33-4dfe-9447-3dd3edf2a203,87536.76,0.04521993,BUY,COINBASE_SPOT_BTC_USD,5586902,trade
2025-11-26T06:24:44.8541740Z,2025-11-26T06:24:44.8616362Z,e736caf0-6595-41a0-a5bc-3887b2ccd2fb,87536.76,0.00395901,BUY,COINBASE_SPOT_BTC_USD,5586903,trade
2025-11-26T06:24:44.8683150Z,2025-11-26T06:24:44.8753126Z,53d0e1b8-489b-4659-b47d-d0cdb4215afb,87536.78,1.815e-05,BUY,COINBASE_SPOT_BTC_USD,5586904,trade
2025-11-26T06:24:44.8847100Z,2025-11-26T06:24:44.8918326Z,0c2d66bd-e611-4961-ab46-5d3d34d57db6,87536.78,1.1e-07,BUY,COINBASE_SPOT_BTC_USD,5586905,trade
2025-11-26T06:24:46.8272640Z,2025-11-26T06:24:46.8347789Z,ccc6b571-14ee-4605-8d64-724d51d679cb,87536.78,0.00113082,BUY,COINBASE_SPOT_BTC_USD,5586906,trade
2025-11-26T06:24:46.9703080Z,2025-11-26T06:24:46.9799670Z,538cc485-73b1-4e8e-9715-c307adac3d55,87536.78,0.0029,BUY,COINBASE_SPOT_BTC_USD,5586907,trade
2025-11-26T06:24:47.7169190Z,2025-11-26T06:24:47.7244407Z,95d0e484-d1af-449d-bed2-3e5371b86169,87536.78,0.000555,BUY,COINBASE_SPOT_BTC_USD,5586908,trade
2025-11-26T06:24:47.7512760Z,2025-11-26T06:24:47.7594623Z,62034133-7e6f-4870-b315-888439579d60,87536.78,0.00015503,BUY,COINBASE_SPOT_BTC_USD,5586909,trade
2025-11-26T06:24:47.9791480Z,2025-11-26T06:24:47.9863174Z,27e633fa-459a-4fba-bcd4-9e5a1cf7d8c5,87536.78,0.00010833,BUY,COINBASE_SPOT_BTC_USD,5586910,trade
2025-11-26T06:24:48.3269760Z,2025-11-26T06:24:48.3344245Z,c2f71bb8-3eec-4009-8949-c21cdf00d965,87536.77,2.984e-05,SELL,COINBASE_SPOT_BTC_USD,5586911,trade
2025-11-26T06:24:48.3269760Z,2025-11-26T06:24:48.3346015Z,854710f9-b1de-49fa-adf4-5a92abc2e70a,87536.77,0.00091658,SELL,COINBASE_SPOT_BTC_USD,5586912,trade
2025-11-26T06:24:48.3269760Z,2025-11-26T06:24:48.3346927Z,6a6bce90-afd4-4adf-8865-40f8acebd41b,87536.75,9.1e-07,SELL,COINBASE_SPOT_BTC_USD,5586913,trade
2025-11-26T06:24:48.3269760Z,2025-11-26T06:24:48.3347938Z,16cc4772-eca5-4503-9299-b3af0d21e26a,87536.75,0.0342694,SELL,COINBASE_SPOT_BTC_USD,5586914,trade
2025-11-26T06:24:48.3269760Z,2025-11-26T06:24:48.3349060Z,3595311a-8be3-44aa-a0e4-65c4021381d2,87536.75,3.46e-05,SELL,COINBASE_SPOT_BTC_USD,5586915,trade
2025-11-26T06:24:49.0322430Z,2025-11-26T06:24:49.0393345Z,0dcaf2b1-dca0-4faf-966a-808f44e09cfe,87535.01,0.00085661,BUY,COINBASE_SPOT_BTC_USD,5586916,trade
2025-11-26T06:24:49.3487060Z,2025-11-26T06:24:49.3759650Z,56ac45f5-7e89-4a0a-84bb-5016a4a0595b,87535.01,0.00113095,BUY,COINBASE_SPOT_BTC_USD,5586917,trade
2025-11-26T06:24:54.7658710Z,2025-11-26T06:24:54.7736325Z,3c42be58-f421-4a23-b5b7-9d7bc1c4599a,87535.01,0.00015081,BUY,COINBASE_SPOT_BTC_USD,5586918,trade
2025-11-26T06:24:54.9705890Z,2025-11-26T06:24:54.9780639Z,95bfd49a-12f1-45e6-beb4-69c4c98703fd,87535.01,1.81e-06,BUY,COINBASE_SPOT_BTC_USD,5586919,trade
2025-11-26T06:24:56.4314090Z,2025-11-26T06:24:56.4389910Z,999b0337-3a02-4c4e-beed-2dee4274e918,87535.01,0.00303,BUY,COINBASE_SPOT_BTC_USD,5586920,trade
2025-11-26T06:24:56.8791840Z,2025-11-26T06:24:56.8863099Z,eaa85cf0-2460-45bf-8aba-f4574c06d43c,87535.01,0.00056,BUY,COINBASE_SPOT_BTC_USD,5586921,trade
2025-11-26T06:24:57.2716860Z,2025-11-26T06:24:57.2789238Z,25fe37c6-a0e2-4add-986e-4e12b3e692f4,87535.0,2.28e-06,SELL,COINBASE_SPOT_BTC_USD,5586922,trade
2025-11-26T06:24:57.2716860Z,2025-11-26T06:24:57.2792203Z,1018886f-9082-47e8-ba19-b7d611a88411,87535.0,0.06,SELL,COINBASE_SPOT_BTC_USD,5586923,trade
2025-11-26T06:24:57.2716860Z,2025-11-26T06:24:57.2795383Z,b9d994e4-f3cf-48bf-b621-36eeaa1a0395,87535.0,3.08e-05,SELL,COINBASE_SPOT_BTC_USD,5586924,trade
2025-11-26T06:24:57.7356170Z,2025-11-26T06:24:57.7505109Z,9eb10373-554c-45f4-99e5-d2d470ce8d68,87533.25,3.048e-05,SELL,COINBASE_SPOT_BTC_USD,5586925,trade
2025-11-26T06:24:57.7356170Z,2025-11-26T06:24:57.7507042Z,847847e5-5bd3-44a2-875a-0acff6c614a9,87532.81,0.00123875,SELL,COINBASE_SPOT_BTC_USD,5586926,trade
2025-11-26T06:24:57.7382930Z,2025-11-26T06:24:57.7515301Z,c09ab14d-96d8-4011-94bd-0878d8bc8745,87532.81,0.01301206,SELL,COINBASE_SPOT_BTC_USD,5586927,trade
2025-11-26T06:24:57.7382930Z,2025-11-26T06:24:57.7516261Z,6f3c2865-1a5d-49c5-993c-671258107106,87532.81,0.01142429,SELL,COINBASE_SPOT_BTC_USD,5586928,trade
2025-11-26T06:24:57.7382930Z,2025-11-26T06:24:57.7517067Z,659e7ec0-9ecd-4779-ac59-1d16743d83b7,87532.8,1.3e-05,SELL,COINBASE_SPOT_BTC_USD,5586929,trade
2025-11-26T06:24:59.8823680Z,2025-11-26T06:24:59.8997912Z,e54d40a9-63fc-4913-9a6e-47deb3039f65,87530.17,0.01142463,BUY,COINBASE_SPOT_BTC_USD,5586930,trade
2025-11-26T06:25:00.0661130Z,2025-11-26T06:25:00.0789728Z,feaf71e8-b487-4c8a-aafe-5c8f47ee751d,87538.59,0.00035087,BUY,COINBASE_SPOT_BTC_USD,5586931,trade
2025-11-26T06:25:00.0661130Z,2025-11-26T06:25:00.0791623Z,877cffa1-3fc4-4b20-b8e4-7cafc2ba50ad,87541.93,0.00043208,BUY,COINBASE_SPOT_BTC_USD,5586932,trade
2025-11-26T06:25:00.1273460Z,2025-11-26T06:25:00.2113939Z,9e769484-1303-43e3-ac97-52e7682f6b98,87541.92,0.00062738,SELL,COINBASE_SPOT_BTC_USD,5586933,trade
2025-11-26T06:25:00.5198240Z,2025-11-26T06:25:00.5274378Z,6ac0ec94-63de-4bc9-8f17-40489943265f,87541.92,0.00010853,SELL,COINBASE_SPOT_BTC_USD,5586934,trade
2025-11-26T06:25:00.5533980Z,2025-11-26T06:25:00.5611954Z,5d199fdb-fb96-499a-8f3b-20279af218be,87541.92,0.0062489,SELL,COINBASE_SPOT_BTC_USD,5586935,trade
2025-11-26T06:25:01.5285890Z,2025-11-26T06:25:01.5357402Z,dcb596a0-d628-49c2-979c-1df4a1645d28,87541.92,0.00010851,SELL,COINBASE_SPOT_BTC_USD,5586936,trade
2025-11-26T06:25:01.7779800Z,2025-11-26T06:25:01.7851578Z,81022a77-cd8c-4b98-b9ab-1a22921cf2d9,87541.93,0.000159,BUY,COINBASE_SPOT_BTC_USD,5586937,trade
2025-11-26T06:25:01.8129360Z,2025-11-26T06:25:01.8205443Z,1682131d-7d73-4c1c-a543-629a7480cc47,87541.93,0.03070579,BUY,COINBASE_SPOT_BTC_USD,5586938,trade
2025-11-26T06:25:01.8129360Z,2025-11-26T06:25:01.8210901Z,01b0260f-fbbd-4819-bea5-aa2ceae68101,87541.93,0.00071458,BUY,COINBASE_SPOT_BTC_USD,5586939,trade
2025-11-26T06:25:01.8154690Z,2025-11-26T06:25:01.8231839Z,295efd00-9408-4b7d-8415-61e70feabdcd,87541.95,0.0242398,BUY,COINBASE_SPOT_BTC_USD,5586940,trade
2025-11-26T06:25:01.8154690Z,2025-11-26T06:25:01.8233543Z,946c9e63-96f9-49c2-bf6d-0e2a75ec27da,87542.5,1.3e-05,BUY,COINBASE_SPOT_BTC_USD,5586941,trade
2025-11-26T06:25:02.3578330Z,2025-11-26T06:25:02.3666027Z,7213ad80-d40d-4fa9-8036-bea3680fa8ac,87547.35,1.3e-05,BUY,COINBASE_SPOT_BTC_USD,5586942,trade
2025-11-26T06:25:02.3578330Z,2025-11-26T06:25:02.3669723Z,4ca273d2-8898-4479-877f-fa3c881740b3,87547.36,0.00012557,BUY,COINBASE_SPOT_BTC_USD,5586943,trade
2025-11-26T06:25:02.3578330Z,2025-11-26T06:25:02.3671176Z,5a97140a-aa00-497d-afcd-367dd5089629,87547.36,0.0003,BUY,COINBASE_SPOT_BTC_USD,5586944,trade
2025-11-26T06:25:02.3578330Z,2025-11-26T06:25:02.3672324Z,aceb8d76-7c43-46c7-a239-3acf568ec26d,87547.66,0.00120143,BUY,COINBASE_SPOT_BTC_USD,5586945,trade
2025-11-26T06:25:03.6163250Z,2025-11-26T06:25:03.6262493Z,77f55e08-66ae-4d69-886c-852ba81b25af,87550.49,0.12134866,SELL,COINBASE_SPOT_BTC_USD,5586946,trade
2025-11-26T06:25:03.6426540Z,2025-11-26T06:25:03.6524231Z,2887979e-fabd-41d3-b8ba-05c9d441daec,87550.49,0.01004862,SELL,COINBASE_SPOT_BTC_USD,5586947,trade
2025-11-26T06:25:03.6429020Z,2025-11-26T06:25:03.6528184Z,0ace1025-ba48-4832-a358-c6ab91967b94,87550.49,0.02712088,SELL,COINBASE_SPOT_BTC_USD,5586948,trade
2025-11-26T06:25:03.6431940Z,2025-11-26T06:25:03.6529339Z,b629e523-d0e0-4f19-b9ed-53af2ee82236,87550.49,0.0223417,SELL,COINBASE_SPOT_BTC_USD,5586949,trade
2025-11-26T06:25:03.8248180Z,2025-11-26T06:25:03.8321248Z,9ca43801-f20b-4576-b03c-205bb9b52d85,87550.49,0.06344415,SELL,COINBASE_SPOT_BTC_USD,5586950,trade
2025-11-26T06:25:03.8254710Z,2025-11-26T06:25:03.8351326Z,8fa6bfba-d15a-40f7-bb22-b499608233ba,87550.49,0.00160109,SELL,COINBASE_SPOT_BTC_USD,5586951,trade
2025-11-26T06:25:03.8285250Z,2025-11-26T06:25:03.8370862Z,22152130-c4ca-4eb2-95f1-ca3a9e83739a,87550.49,0.00313943,SELL,COINBASE_SPOT_BTC_USD,5586952,trade
2025-11-26T06:25:03.8286040Z,2025-11-26T06:25:03.8372214Z,65b3aaa8-024d-4762-bf19-e09732a9ead5,87550.49,0.00058741,SELL,COINBASE_SPOT_BTC_USD,5586953,trade
2025-11-26T06:25:03.8291230Z,2025-11-26T06:25:03.8373354Z,800dea86-1bfa-48c9-b262-8c878b956d46,87550.49,0.02142065,SELL,COINBASE_SPOT_BTC_USD,5586954,trade
2025-11-26T06:25:03.8292060Z,2025-11-26T06:25:03.8413444Z,4a97c353-5958-4326-8113-cf8025447299,87550.49,0.00029985,SELL,COINBASE_SPOT_BTC_USD,5586955,trade
2025-11-26T06:25:03.8292130Z,2025-11-26T06:25:03.8434422Z,a06f2f48-eee7-4fa8-99c5-04a1d0b6d871,87550.49,0.00023641,SELL,COINBASE_SPOT_BTC_USD,5586956,trade
2025-11-26T06:25:03.8319760Z,2025-11-26T06:25:03.8441680Z,dec38cdf-8194-4e57-9d5a-347f8ed8ddef,87550.49,0.00041459,SELL,COINBASE_SPOT_BTC_USD,5586957,trade
2025-11-26T06:25:03.8320210Z,2025-11-26T06:25:03.8443283Z,3f4b8786-e85c-4d8a-9cc7-445dbba06bf2,87550.49,0.00270716,SELL,COINBASE_SPOT_BTC_USD,5586958,trade
2025-11-26T06:25:03.8320910Z,2025-11-26T06:25:03.8445153Z,24ae5527-02d4-4b2c-a4f0-a243273fb132,87550.49,0.00016774,SELL,COINBASE_SPOT_BTC_USD,5586959,trade
2025-11-26T06:25:03.8324860Z,2025-11-26T06:25:03.8446630Z,aae35af9-e087-4ddd-8f84-95367fce281a,87550.49,0.00017919,SELL,COINBASE_SPOT_BTC_USD,5586960,trade
2025-11-26T06:25:03.8329230Z,2025-11-26T06:25:03.8447808Z,691c6dce-39d0-4359-9def-6fc38357f5b8,87550.49,0.00042071,SELL,COINBASE_SPOT_BTC_USD,5586961,trade
2025-11-26T06:25:03.8332960Z,2025-11-26T06:25:03.8448885Z,294da23a-0523-4fcb-a85e-8a69bba08325,87550.49,0.0002097,SELL,COINBASE_SPOT_BTC_USD,5586962,trade
2025-11-26T06:25:03.8333780Z,2025-11-26T06:25:03.8449944Z,3914bde6-edd5-44d0-aac0-61a9c47394ac,87550.49,0.00024153,SELL,COINBASE_SPOT_BTC_USD,5586963,trade
2025-11-26T06:25:03.8334650Z,2025-11-26T06:25:03.8451203Z,3180610d-0359-4f18-848b-64089d978b83,87550.49,0.00014723,SELL,COINBASE_SPOT_BTC_USD,5586964,trade
2025-11-26T06:25:03.8335040Z,2025-11-26T06:25:03.8452295Z,484a8622-3cea-4272-92ef-92ac6545e4df,87550.49,0.00029993,SELL,COINBASE_SPOT_BTC_USD,5586965,trade
2025-11-26T06:25:03.8352060Z,2025-11-26T06:25:03.8466857Z,c5da94ac-8849-4acf-8870-610f243968de,87550.49,0.00180377,SELL,COINBASE_SPOT_BTC_USD,5586966,trade
2025-11-26T06:25:03.8355170Z,2025-11-26T06:25:03.8469773Z,e1fdf2f3-de15-4304-a1a8-261cec789fd1,87550.49,0.00034474,SELL,COINBASE_SPOT_BTC_USD,5586967,trade
2025-11-26T06:25:03.8358020Z,2025-11-26T06:25:03.8471727Z,d8ae9ef1-e3ca-4afb-907e-9a5da3b0e982,87550.49,0.00016902,SELL,COINBASE_SPOT_BTC_USD,5586968,trade
2025-11-26T06:25:03.8359220Z,2025-11-26T06:25:03.8477315Z,5ee2798c-5c70-4887-a9e4-b6d275d5bc95,87550.49,0.0003176,SELL,COINBASE_SPOT_BTC_USD,5586969,trade
2025-11-26T06:25:03.8359710Z,2025-11-26T06:25:03.8479004Z,263cd95b-8afc-4f66-8b16-abb10e60c5ec,87550.49,0.00015809,SELL,COINBASE_SPOT_BTC_USD,5586970,trade
2025-11-26T06:25:03.8360190Z,2025-11-26T06:25:03.8480143Z,d5d5cd69-0f68-4682-b59c-836757d848fe,87550.49,0.00026353,SELL,COINBASE_SPOT_BTC_USD,5586971,trade
2025-11-26T06:25:03.8363770Z,2025-11-26T06:25:03.8487844Z,514c6a9c-389a-45f7-8bea-97e598569a3b,87550.49,0.00013852,SELL,COINBASE_SPOT_BTC_USD,5586972,trade
2025-11-26T06:25:03.8365020Z,2025-11-26T06:25:03.8489276Z,c5934538-84cc-4336-92d0-d5b062f71a3f,87550.49,0.01245034,SELL,COINBASE_SPOT_BTC_USD,5586973,trade
2025-11-26T06:25:03.8367420Z,2025-11-26T06:25:03.8490430Z,eeda77eb-490b-42e3-9eb5-cc4d7c31077d,87550.49,0.00016355,SELL,COINBASE_SPOT_BTC_USD,5586974,trade
2025-11-26T06:25:03.8370480Z,2025-11-26T06:25:03.8501609Z,28bd0692-1459-4387-97bc-6fba935999b2,87550.49,0.0001849,SELL,COINBASE_SPOT_BTC_USD,5586975,trade
2025-11-26T06:25:03.8371900Z,2025-11-26T06:25:03.8502943Z,3dfc16d6-8cdf-4e17-8ea1-4681ca1f32a4,87550.49,0.00016138,SELL,COINBASE_SPOT_BTC_USD,5586976,trade
2025-11-26T06:25:03.8374260Z,2025-11-26T06:25:03.8503657Z,6e3a574e-a50b-4ddf-8b43-81cb5d3d161c,87550.49,0.0001536,SELL,COINBASE_SPOT_BTC_USD,5586977,trade
2025-11-26T06:25:03.8375580Z,2025-11-26T06:25:03.8504869Z,08ef6e1a-68de-48c3-82a8-1d628005fbc2,87550.49,0.00036531,SELL,COINBASE_SPOT_BTC_USD,5586978,trade
2025-11-26T06:25:03.8376160Z,2025-11-26T06:25:03.8505736Z,a0eb92b4-c645-46d6-a167-ed101b33bb68,87550.49,0.00014447,SELL,COINBASE_SPOT_BTC_USD,5586979,trade
2025-11-26T06:25:03.8378540Z,2025-11-26T06:25:03.8506953Z,bb913530-1e55-4cc3-a78a-e00463d098f1,87550.49,0.00046139,SELL,COINBASE_SPOT_BTC_USD,5586980,trade
2025-11-26T06:25:03.8384640Z,2025-11-26T06:25:03.8508084Z,025a3c61-e0b0-4bcf-baf9-fb03e9b14a6a,87550.49,0.00022225,SELL,COINBASE_SPOT_BTC_USD,5586981,trade
2025-11-26T06:25:03.8384950Z,2025-11-26T06:25:03.8509127Z,aa411589-bde9-4362-b602-73750fc9ecfe,87550.49,0.00056866,SELL,COINBASE_SPOT_BTC_USD,5586982,trade
2025-11-26T06:25:03.8391340Z,2025-11-26T06:25:03.8523252Z,4838c9e1-4b26-434b-a66f-950a32196114,87550.49,0.00014735,SELL,COINBASE_SPOT_BTC_USD,5586983,trade
2025-11-26T06:25:03.8396790Z,2025-11-26T06:25:03.8525048Z,c0530d9e-337a-4353-b759-f77460c49f66,87550.49,0.00034655,SELL,COINBASE_SPOT_BTC_USD,5586984,trade
2025-11-26T06:25:03.8397740Z,2025-11-26T06:25:03.8526377Z,e6cea685-ddae-4699-9b60-10f4794cf554,87550.49,0.00029022,SELL,COINBASE_SPOT_BTC_USD,5586985,trade
2025-11-26T06:25:03.8397770Z,2025-11-26T06:25:03.8528133Z,c417dca9-b188-4b99-beb8-9a32b6e3e597,87550.49,0.00012341,SELL,COINBASE_SPOT_BTC_USD,5586986,trade
2025-11-26T06:25:03.8399530Z,2025-11-26T06:25:03.8529402Z,d8e11bf5-3570-4f55-8bdc-ba5beea78f41,87550.49,0.00019308,SELL,COINBASE_SPOT_BTC_USD,5586987,trade
2025-11-26T06:25:03.8399740Z,2025-11-26T06:25:03.8530729Z,56595561-483b-451e-a775-f27e2abf16ba,87550.49,0.00029752,SELL,COINBASE_SPOT_BTC_USD,5586988,trade
2025-11-26T06:25:03.8404130Z,2025-11-26T06:25:03.8531954Z,fdf465d9-def7-4094-9fdc-1432ae2e87d3,87550.49,0.00018319,SELL,COINBASE_SPOT_BTC_USD,5586989,trade
2025-11-26T06:25:03.8404610Z,2025-11-26T06:25:03.8533513Z,9bef395a-c9b3-4a33-b755-3a4e790a16e0,87550.49,0.00045381,SELL,COINBASE_SPOT_BTC_USD,5586990,trade
2025-11-26T06:25:03.8406190Z,2025-11-26T06:25:03.8535567Z,429a05de-03a6-491b-a5a9-e3fa3e64ed2b,87550.49,0.00015338,SELL,COINBASE_SPOT_BTC_USD,5586991,trade
2025-11-26T06:25:03.8412290Z,2025-11-26T06:25:03.8536926Z,f144fbf5-9c30-4bab-abcd-e9aed5c17c84,87550.49,0.00038976,SELL,COINBASE_SPOT_BTC_USD,5586992,trade
2025-11-26T06:25:03.8413240Z,2025-11-26T06:25:03.8538201Z,8fd51388-7aeb-49bf-83e5-577d2ddbd3d0,87550.49,0.00016349,SELL,COINBASE_SPOT_BTC_USD,5586993,trade
2025-11-26T06:25:03.8415840Z,2025-11-26T06:25:03.8539303Z,840fe9f0-09d9-4e4c-b441-02ed90e2e76d,87550.49,0.00141843,SELL,COINBASE_SPOT_BTC_USD,5586994,trade
2025-11-26T06:25:03.8416170Z,2025-11-26T06:25:03.8540506Z,e4cca55f-05da-480f-8573-7b86ecbbc17d,87550.49,0.00014779,SELL,COINBASE_SPOT_BTC_USD,5586995,trade
2025-11-26T06:25:03.8416300Z,2025-11-26T06:25:03.8542087Z,a802141e-1cc6-4107-bc6c-6e6976112227,87550.49,0.00027211,SELL,COINBASE_SPOT_BTC_USD,5586996,trade
2025-11-26T06:25:03.8417800Z,2025-11-26T06:25:03.8544334Z,7e2cd349-8466-4ab4-9691-ddff17a912b1,87550.49,0.00016662,SELL,COINBASE_SPOT_BTC_USD,5586997,trade
2025-11-26T06:25:03.8424450Z,2025-11-26T06:25:03.8545693Z,17df3911-4855-4b13-a985-64547853c78f,87550.49,0.00014756,SELL,COINBASE_SPOT_BTC_USD,5586998,trade
