time_exchange,time_coinapi,uuid,price,size,taker_side,symbol_id,sequence,type
2025-11-26T06:35:41.5438900Z,2025-11-26T06:35:41.5508931Z,94f991e5-0b5a-44b9-a7ad-8ac8df848726,87456.94,0.00018182,SELL,COINBASE_SPOT_BTC_USD,5591987,trade
2025-11-26T06:35:41.6045910Z,2025-11-26T06:35:41.6138304Z,57168bd0-0b5d-4e17-baaf-fc9ac0e697aa,87456.95,0.00216911,BUY,COINBASE_SPOT_BTC_USD,5591988,trade
2025-11-26T06:35:41.6392150Z,2025-11-26T06:35:41.6476849Z,6106bbd0-2d71-4356-833a-8cf760c55ff6,87456.95,0.00061704,BUY,COINBASE_SPOT_BTC_USD,5591989,trade
2025-11-26T06:35:42.1757860Z,2025-11-26T06:35:42.1831996Z,041c4b4a-59bf-4458-9e79-24df71f8d885,87456.94,2.31e-05,SELL,COINBASE_SPOT_BTC_USD,5591990,trade
2025-11-26T06:35:42.7067450Z,2025-11-26T06:35:42.7144439Z,6db4202e-451d-40fd-8338-eeaebe802b07,87456.94,4.65e-05,BUY,COINBASE_SPOT_BTC_USD,5591991,trade
2025-11-26T06:35:42.7067450Z,2025-11-26T06:35:42.7146768Z,9f942c54-59e8-4109-a40a-107afaa03658,87456.94,0.00016566,BUY,COINBASE_SPOT_BTC_USD,5591992,trade
2025-11-26T06:35:42.7067450Z,2025-11-26T06:35:42.7148141Z,59b29d02-de45-4bef-8406-aae9b21152a7,87456.95,1.277e-05,BUY,COINBASE_SPOT_BTC_USD,5591993,trade
2025-11-26T06:35:43.4919340Z,2025-11-26T06:35:43.4990669Z,aa370f9a-7625-4da8-854a-5d6926b3df81,87456.94,4.749e-05,BUY,COINBASE_SPOT_BTC_USD,5591994,trade
2025-11-26T06:35:43.4919340Z,2025-11-26T06:35:43.4993492Z,c7f7406c-0944-4944-847a-242a5f40db7a,87456.94,0.00537369,BUY,COINBASE_SPOT_BTC_USD,5591995,trade
2025-11-26T06:35:44.2996550Z,2025-11-26T06:35:44.3068561Z,8a346877-5d25-4d09-93a6-0c2106770ccd,87456.94,0.00010828,BUY,COINBASE_SPOT_BTC_USD,5591996,trade
2025-11-26T06:35:44.3729160Z,2025-11-26T06:35:44.3803959Z,7cf60d80-0c9b-41b4-acb2-e28b2c9c1e87,87456.93,0.08026698,SELL,COINBASE_SPOT_BTC_USD,5591997,trade
2025-11-26T06:35:46.8950020Z,2025-11-26T06:35:46.9027737Z,7eafdaab-e51e-4932-88b0-ed165a80b439,87456.94,0.00011694,BUY,COINBASE_SPOT_BTC_USD,5591998,trade
2025-11-26T06:35:46.8950020Z,2025-11-26T06:35:46.9030112Z,772915eb-d224-4e07-b383-59e9b04e687c,87456.94,4.723e-05,BUY,COINBASE_SPOT_BTC_USD,5591999,trade
2025-11-26T06:35:46.8950020Z,2025-11-26T06:35:46.9031396Z,9cedb904-df07-4310-ba4a-0ecedf968d60,87457.01,4.537e-05,BUY,COINBASE_SPOT_BTC_USD,5592000,trade
2025-11-26T06:35:46.8950020Z,2025-11-26T06:35:46.9032387Z,636ace81-fef0-4dcf-9e58-55aca6125cdd,87457.01,0.00014288,BUY,COINBASE_SPOT_BTC_USD,5592001,trade
2025-11-26T06:35:46.8950020Z,2025-11-26T06:35:46.9033138Z,3aeb9f97-c016-4473-92ce-2131cef319e1,87457.45,0.00643949,BUY,COINBASE_SPOT_BTC_USD,5592002,trade
2025-11-26T06:35:47.2594130Z,2025-11-26T06:35:47.2667224Z,fdc5cf30-3ab6-41da-90c8-8a843d4eb923,87460.05,1.3e-05,BUY,COINBASE_SPOT_BTC_USD,5592003,trade
2025-11-26T06:35:47.2594130Z,2025-11-26T06:35:47.2670933Z,68bb56c9-9382-4f8c-b7c2-2ee5d83bf763,87461.71,0.00016155,BUY,COINBASE_SPOT_BTC_USD,5592004,trade
2025-11-26T06:35:47.4964500Z,2025-11-26T06:35:47.5089761Z,31cc610f-2d26-400a-adc1-5fba28e122c1,87461.71,0.01160194,BUY,COINBASE_SPOT_BTC_USD,5592005,trade
2025-11-26T06:35:47.4964500Z,2025-11-26T06:35:47.5093106Z,72185e6e-b6c3-4c98-a62e-ef99008e870b,87461.72,0.09683089,BUY,COINBASE_SPOT_BTC_USD,5592006,trade
2025-11-26T06:35:47.4964500Z,2025-11-26T06:35:47.5095024Z,9a704f87-753c-4f5c-8129-e28eb5f68cfd,87461.74,0.01387734,BUY,COINBASE_SPOT_BTC_USD,5592007,trade
2025-11-26T06:35:47.4982360Z,2025-11-26T06:35:47.5117451Z,a9e62d84-42dd-488d-970b-d2e0c69b7644,87462.05,0.01143353,BUY,COINBASE_SPOT_BTC_USD,5592008,trade
2025-11-26T06:35:47.5408510Z,2025-11-26T06:35:47.5646087Z,75aa4922-355e-43a0-8364-2080662d53b3,87464.66,0.0001,BUY,COINBASE_SPOT_BTC_USD,5592009,trade
2025-11-26T06:35:47.5408530Z,2025-11-26T06:35:47.5647756Z,b998524b-3a8b-49d3-a127-37514f98dd7e,87464.66,0.002204,BUY,COINBASE_SPOT_BTC_USD,5592010,trade
2025-11-26T06:35:47.5804860Z,2025-11-26T06:35:47.6120490Z,63b77e48-ab79-42a0-bbb9-98044addd29e,87464.9,1.3e-05,BUY,COINBASE_SPOT_BTC_USD,5592011,trade
2025-11-26T06:35:48.4502020Z,2025-11-26T06:35:48.4627065Z,0a4b904a-1f8f-4e02-a42c-18136125d4af,87467.57,0.00033662,BUY,COINBASE_SPOT_BTC_USD,5592012,trade
2025-11-26T06:35:48.4502020Z,2025-11-26T06:35:48.4634404Z,e9f32df7-81fa-415e-be69-eb4eafa94ea9,87467.57,0.00025982,BUY,COINBASE_SPOT_BTC_USD,5592013,trade
2025-11-26T06:35:48.4502020Z,2025-11-26T06:35:48.4637796Z,399a8dff-85a3-4bf4-9b93-0ba902844fb9,87467.57,4.669e-05,BUY,COINBASE_SPOT_BTC_USD,5592014,trade
2025-11-26T06:35:48.4502020Z,2025-11-26T06:35:48.4639025Z,557975ea-95b3-4713-b731-7d232a98b0a1,87469.75,1.3e-05,BUY,COINBASE_SPOT_BTC_USD,5592015,trade
2025-11-26T06:35:48.4551650Z,2025-11-26T06:35:48.4682106Z,ae1bcdc3-2b75-402a-99c6-4f44c55a3d5c,87474.6,1.121e-05,BUY,COINBASE_SPOT_BTC_USD,5592016,trade
2025-11-26T06:35:48.5088220Z,2025-11-26T06:35:48.5186175Z,2c7fe8a8-94be-4799-a2d2-56337ecc73ee,87474.6,1.79e-06,BUY,COINBASE_SPOT_BTC_USD,5592017,trade
2025-11-26T06:35:48.5088220Z,2025-11-26T06:35:48.5206625Z,50afdeff-315d-458c-bdad-665cf5a64128,87474.6,2.321e-05,BUY,COINBASE_SPOT_BTC_USD,5592018,trade
2025-11-26T06:35:48.5088220Z,2025-11-26T06:35:48.5208653Z,a778ee59-e28c-4c56-b0d3-5ad878a76f6b,87474.6,0.00015,BUY,COINBASE_SPOT_BTC_USD,5592019,trade
2025-11-26T06:35:48.8986000Z,2025-11-26T06:35:48.9060338Z,48ed62df-8e29-4bac-8c6f-8f8f185e2e86,87479.45,1.3e-05,BUY,COINBASE_SPOT_BTC_USD,5592020,trade
2025-11-26T06:35:48.8986000Z,2025-11-26T06:35:48.9062682Z,10cb1b3e-6d1c-4d55-990c-323fc7fdd679,87479.89,0.05715599,BUY,COINBASE_SPOT_BTC_USD,5592021,trade
2025-11-26T06:35:48.9161590Z,2025-11-26T06:35:48.9230403Z,367d83d1-fd26-4736-9725-55f89fb7ba25,87481.14,0.03429682,BUY,COINBASE_SPOT_BTC_USD,5592022,trade
2025-11-26T06:35:48.9296210Z,2025-11-26T06:35:48.9402417Z,3ea44e22-4706-47ad-9454-3aec38038bf2,87484.21,0.00057,SELL,COINBASE_SPOT_BTC_USD,5592023,trade
2025-11-26T06:35:49.2791250Z,2025-11-26T06:35:49.2882964Z,00237091-8567-458f-863b-9c5a5c0e68a4,87484.3,1.3e-05,BUY,COINBASE_SPOT_BTC_USD,5592024,trade
2025-11-26T06:35:49.4068750Z,2025-11-26T06:35:49.4239236Z,6940a46f-26df-4261-b258-6d7bfa5b5cd6,87489.15,1.3e-05,BUY,COINBASE_SPOT_BTC_USD,5592025,trade
2025-11-26T06:35:50.2332560Z,2025-11-26T06:35:50.2408383Z,437610f6-5e99-4228-b1e9-4c66bdd820c6,87494.0,1.3e-05,BUY,COINBASE_SPOT_BTC_USD,5592026,trade
2025-11-26T06:35:50.2332560Z,2025-11-26T06:35:50.2411410Z,5386cfcd-39e7-4910-88aa-0bc73f4a996c,87494.0,0.02015145,BUY,COINBASE_SPOT_BTC_USD,5592027,trade
2025-11-26T06:35:50.2332560Z,2025-11-26T06:35:50.2412221Z,cbdd2ef0-6e59-420a-bc8d-bb1a5329c1c8,87494.0,4.59e-05,BUY,COINBASE_SPOT_BTC_USD,5592028,trade
2025-11-26T06:35:50.2332560Z,2025-11-26T06:35:50.2413368Z,48343671-5c65-4967-b4ad-480d1dd8cce5,87498.85,1.3e-05,BUY,COINBASE_SPOT_BTC_USD,5592029,trade
2025-11-26T06:35:50.2332560Z,2025-11-26T06:35:50.2427999Z,ed2733f4-422a-4852-a3d4-e81f2188d811,87499.79,0.00263404,BUY,COINBASE_SPOT_BTC_USD,5592030,trade
2025-11-26T06:35:51.9277490Z,2025-11-26T06:35:51.9348807Z,7ac5395c-662f-4806-b1f1-5f32ab582542,87498.3,2.739e-05,BUY,COINBASE_SPOT_BTC_USD,5592031,trade
2025-11-26T06:35:52.5199350Z,2025-11-26T06:35:52.5287606Z,832b2abf-c57d-4291-a054-8c23cb223842,87498.3,3.152e-05,BUY,COINBASE_SPOT_BTC_USD,5592032,trade
2025-11-26T06:35:52.5275790Z,2025-11-26T06:35:52.6497637Z,d0734d05-d5bc-4b32-acbd-4f20a3bb6cfd,87500.0,0.0235,BUY,COINBASE_SPOT_BTC_USD,5592033,trade
2025-11-26T06:35:52.5276870Z,2025-11-26T06:35:52.6505058Z,063bebca-62ef-43a7-944f-f2916c68ccaf,87502.38,0.0571413,BUY,COINBASE_SPOT_BTC_USD,5592034,trade
2025-11-26T06:35:52.5276870Z,2025-11-26T06:35:52.6506463Z,f06b328e-e072-4efa-a54d-4614a1242613,87502.87,0.002304,BUY,COINBASE_SPOT_BTC_USD,5592035,trade
2025-11-26T06:35:52.5277030Z,2025-11-26T06:35:52.6508540Z,026cd1e7-2df0-4fcc-83f0-c6cb85199550,87503.7,1.3e-05,BUY,COINBASE_SPOT_BTC_USD,5592036,trade
2025-11-26T06:35:52.5279900Z,2025-11-26T06:35:52.6515384Z,846f3e15-a243-4bf5-bbf0-a36e653017c0,87505.71,0.03428839,BUY,COINBASE_SPOT_BTC_USD,5592037,trade
2025-11-26T06:35:52.5279900Z,2025-11-26T06:35:52.6516708Z,3eb33f2e-c9fc-4868-87c6-2d67ec5fcbe5,87506.16,0.00114238,BUY,COINBASE_SPOT_BTC_USD,5592038,trade
2025-11-26T06:35:52.9896010Z,2025-11-26T06:35:52.9975057Z,5292c870-06e9-4ccd-83d3-96e797939014,87506.05,0.00119494,SELL,COINBASE_SPOT_BTC_USD,5592039,trade
2025-11-26T06:35:53.3038140Z,2025-11-26T06:35:53.3109399Z,59a5c259-368b-4afd-af6b-0838ee60362c,87506.06,4.328e-05,BUY,COINBASE_SPOT_BTC_USD,5592040,trade
2025-11-26T06:35:53.3038140Z,2025-11-26T06:35:53.3111547Z,0e17ff55-cd96-4035-910f-fbadd6a7c582,87506.06,0.00017893,BUY,COINBASE_SPOT_BTC_USD,5592041,trade
2025-11-26T06:35:54.3170670Z,2025-11-26T06:35:54.3243963Z,b5d84452-ed62-4f1b-9120-250a585253a2,87506.06,0.00016302,BUY,COINBASE_SPOT_BTC_USD,5592042,trade
2025-11-26T06:35:55.3332290Z,2025-11-26T06:35:55.3399902Z,e4801193-fda5-44d2-8c5b-b23759abed39,87506.06,0.00108456,BUY,COINBASE_SPOT_BTC_USD,5592043,trade
2025-11-26T06:35:56.0315790Z,2025-11-26T06:35:56.0388143Z,287e3941-fff5-4642-b52e-6dd602f130a6,87506.05,0.00066875,SELL,COINBASE_SPOT_BTC_USD,5592044,trade
2025-11-26T06:35:57.4716370Z,2025-11-26T06:35:57.4801814Z,2f03a14e-8c92-4f0f-bc87-62e9a08a8720,87506.06,0.00054222,BUY,COINBASE_SPOT_BTC_USD,5592045,trade
2025-11-26T06:35:57.5025160Z,2025-11-26T06:35:57.5119942Z,9130d304-b13c-4716-b8cc-05926ded1ede,87506.05,0.39813631,SELL,COINBASE_SPOT_BTC_USD,5592046,trade
2025-11-26T06:35:57.5025160Z,2025-11-26T06:35:57.5126392Z,16b9eb66-0769-4140-ac49-df0b051a5918,87506.05,0.03428295,SELL,COINBASE_SPOT_BTC_USD,5592047,trade
2025-11-26T06:35:57.5025160Z,2025-11-26T06:35:57.5127611Z,615367a5-578b-4824-a047-ba54bc4850bf,87506.05,4.445e-05,SELL,COINBASE_SPOT_BTC_USD,5592048,trade
2025-11-26T06:35:58.5183230Z,2025-11-26T06:35:58.5266189Z,4eccab10-510e-4215-a1e6-ac6379c35a36,87499.53,4.378e-05,BUY,COINBASE_SPOT_BTC_USD,5592049,trade
2025-11-26T06:35:58.5183230Z,2025-11-26T06:35:58.5267902Z,996420fe-a1d7-46e3-bdbe-c50253e3c40a,87499.99,0.00023388,BUY,COINBASE_SPOT_BTC_USD,5592050,trade
2025-11-26T06:35:59.7699890Z,2025-11-26T06:35:59.7777919Z,1e524acb-60b7-4ecc-a56b-0e7f405a210e,87499.46,1.12e-05,BUY,COINBASE_SPOT_BTC_USD,5592051,trade
2025-11-26T06:36:00.4803330Z,2025-11-26T06:36:00.4873483Z,9bde7a44-50d0-4eb6-a72f-27a68fc4e91c,87499.31,0.00020512,BUY,COINBASE_SPOT_BTC_USD,5592052,trade
2025-11-26T06:36:00.6938440Z,2025-11-26T06:36:00.7006819Z,7d1e4c59-e829-42d1-8aaf-611811a56fcb,87498.37,0.00329,BUY,COINBASE_SPOT_BTC_USD,5592053,trade
2025-11-26T06:36:01.3156100Z,2025-11-26T06:36:01.3227756Z,942eb632-5d1c-4b37-9fb7-9feca70490d7,87498.34,0.000169,BUY,COINBASE_SPOT_BTC_USD,5592054,trade
2025-11-26T06:36:01.3668340Z,2025-11-26T06:36:01.3737576Z,83156232-fa94-4889-b3ab-7c10bfcd01d3,87498.33,1.94e-05,SELL,COINBASE_SPOT_BTC_USD,5592055,trade
2025-11-26T06:36:01.9588110Z,2025-11-26T06:36:02.0365472Z,9e81595e-85be-4417-a929-f12b14685cfa,87498.33,0.00010856,SELL,COINBASE_SPOT_BTC_USD,5592056,trade
2025-11-26T06:36:02.8731230Z,2025-11-26T06:36:02.8798699Z,53765e73-516f-434a-8f4e-b33c7b474de3,87498.34,0.00010823,BUY,COINBASE_SPOT_BTC_USD,5592057,trade
2025-11-26T06:36:02.9283840Z,2025-11-26T06:36:02.9353726Z,bc561105-42db-4721-8333-d0d6c308740d,87498.34,0.00555267,BUY,COINBASE_SPOT_BTC_USD,5592058,trade
2025-11-26T06:36:03.7016010Z,2025-11-26T06:36:03.7130913Z,03575a4d-3fd6-4169-a534-fff9712ebac7,87498.34,2.698e-05,BUY,COINBASE_SPOT_BTC_USD,5592059,trade
2025-11-26T06:36:03.7016010Z,2025-11-26T06:36:03.7133089Z,c428afb6-3435-4e7c-87b3-0a3eead0a0af,87498.36,0.00019921,BUY,COINBASE_SPOT_BTC_USD,5592060,trade
2025-11-26T06:36:03.7215110Z,2025-11-26T06:36:03.7320088Z,a8c4ce6a-b6f0-42f5-9567-17cce390c02a,87498.36,1.1e-07,BUY,COINBASE_SPOT_BTC_USD,5592061,trade
2025-11-26T06:36:03.9955580Z,2025-11-26T06:36:04.0030349Z,e6117a6e-328d-4b27-a91f-8c506244e0d4,87498.36,3.17e-06,BUY,COINBASE_SPOT_BTC_USD,5592062,trade
2025-11-26T06:36:04.0198430Z,2025-11-26T06:36:04.0270121Z,a0abbf57-fa03-417e-af24-6bfc9905452d,87498.33,0.00276696,SELL,COINBASE_SPOT_BTC_USD,5592063,trade
2025-11-26T06:36:06.8968690Z,2025-11-26T06:36:06.9038298Z,a720280d-fd5e-4d5d-8b97-b7e5ecbd1ec7,87498.34,0.00029349,BUY,COINBASE_SPOT_BTC_USD,5592064,trade
2025-11-26T06:36:08.5604750Z,2025-11-26T06:36:08.5680996Z,547f4f98-0587-4c6e-9b0a-e0de740a59a9,87498.34,0.00015801,BUY,COINBASE_SPOT_BTC_USD,5592065,trade
2025-11-26T06:36:08.7390660Z,2025-11-26T06:36:08.7459183Z,6c2ddefd-cd76-4bbb-85f4-d71f97ee88d3,87498.33,0.00119496,SELL,COINBASE_SPOT_BTC_USD,5592066,trade
2025-11-26T06:36:09.4056300Z,2025-11-26T06:36:09.4127104Z,fd686d5d-7f5c-4b01-a8d9-ce7c68513acd,87498.34,7.5e-05,BUY,COINBASE_SPOT_BTC_USD,5592067,trade
2025-11-26T06:36:09.4056300Z,2025-11-26T06:36:09.4128900Z,e19a8d90-a7a2-4b34-bc23-6d3755434de5,87498.34,1.165e-05,BUY,COINBASE_SPOT_BTC_USD,5592068,trade
2025-11-26T06:36:09.4056300Z,2025-11-26T06:36:09.4129639Z,81287471-30de-4a8c-9112-2e2972c91d59,87498.34,2.684e-05,BUY,COINBASE_SPOT_BTC_USD,5592069,trade
2025-11-26T06:36:09.4056300Z,2025-11-26T06:36:09.4130307Z,af61fc6f-8459-4dea-bd7d-fbbcd9ee792d,87498.36,0.00124152,BUY,COINBASE_SPOT_BTC_USD,5592070,trade
2025-11-26T06:36:09.4939600Z,2025-11-26T06:36:09.5009044Z,f84d20ce-2d15-4e41-93d2-5b0e0d50fde7,87498.34,0.11313502,BUY,COINBASE_SPOT_BTC_USD,5592071,trade
2025-11-26T06:36:09.8321810Z,2025-11-26T06:36:09.8404178Z,4cc642fd-7bf4-45d2-87c6-1c91bc335611,87498.34,1.12e-05,BUY,COINBASE_SPOT_BTC_USD,5592072,trade
2025-11-26T06:36:10.4150700Z,2025-11-26T06:36:10.4226542Z,afcb0dd0-f5a3-4434-98e9-433aeb97c2da,87498.33,0.02016156,SELL,COINBASE_SPOT_BTC_USD,5592073,trade
2025-11-26T06:36:10.4150700Z,2025-11-26T06:36:10.4228727Z,621ee7f8-da8b-457c-9700-8c2dca8eb745,87498.33,0.00744102,SELL,COINBASE_SPOT_BTC_USD,5592074,trade
2025-11-26T06:36:10.4150700Z,2025-11-26T06:36:10.4229822Z,9adf4173-a0a7-46e6-9ea9-0a32e484e4d6,87498.33,6.487e-05,SELL,COINBASE_SPOT_BTC_USD,5592075,trade
2025-11-26T06:36:10.4150700Z,2025-11-26T06:36:10.4231203Z,e636f5a5-b31e-4e4a-ba98-e49f6e0b8827,87498.31,0.05668169,SELL,COINBASE_SPOT_BTC_USD,5592076,trade
